Date,County.Name,Partially.Vaccinated,Fully.Vaccinated,First.Booster.Dose,Second.Booster.Dose,Bivalent.Booster.1
2020-12-24,Mifflin,19,NA,NA,NA,NA
2020-12-24,Monroe,110,NA,NA,NA,NA
2022-04-08,Erie,78,91,60,380,NA
2020-12-24,Montour,55,NA,NA,NA,NA
2020-12-24,Northampton,199,NA,NA,NA,NA
2020-12-24,Northumberland,35,NA,NA,NA,NA
2020-12-24,Perry,5,NA,NA,NA,NA
2020-12-24,Schuylkill,186,NA,NA,NA,NA
2020-12-24,Snyder,10,NA,NA,NA,NA
2020-12-24,Somerset,41,NA,NA,NA,NA
2020-12-24,Susquehanna,30,NA,NA,NA,NA
2020-12-24,Tioga,3,NA,NA,NA,NA
2020-12-24,Union,21,NA,NA,NA,NA
2020-12-24,Venango,5,NA,NA,NA,NA
2021-11-20,Crawford,64,11,94,NA,NA
2020-12-24,Wayne,11,NA,NA,NA,NA
2020-12-24,York,195,NA,NA,NA,NA
2020-12-25,Adams,1,NA,NA,NA,NA
2020-12-25,Allegheny,7,NA,NA,NA,NA
2020-12-25,Beaver,1,NA,NA,NA,NA
2020-12-25,Bucks,35,NA,NA,NA,NA
2020-12-25,Chester,2,NA,NA,NA,NA
2020-12-25,Clearfield,1,NA,NA,NA,NA
2020-12-25,Cumberland,1,NA,NA,NA,NA
2020-12-25,Dauphin,1,NA,NA,NA,NA
2020-12-25,Delaware,9,1,NA,NA,NA
2020-12-25,Fulton,1,NA,NA,NA,NA
2020-12-25,Lackawanna,4,NA,NA,NA,NA
2020-12-25,Lancaster,6,NA,NA,NA,NA
2020-12-25,Lebanon,2,NA,NA,NA,NA
2020-12-25,Lehigh,3,NA,NA,NA,NA
2020-12-25,Luzerne,1,NA,NA,NA,NA
2020-12-25,Montgomery,42,NA,NA,NA,NA
2020-12-25,Montour,1,NA,NA,NA,NA
2020-12-25,Philadelphia,36,NA,NA,NA,NA
2020-12-25,Schuylkill,1,NA,NA,NA,NA
2020-12-25,Tioga,1,NA,NA,NA,NA
2020-12-25,Westmoreland,2,NA,NA,NA,NA
2020-12-25,York,3,NA,NA,NA,NA
2020-12-26,Adams,13,NA,NA,NA,NA
2021-08-10,Wayne,29,38,NA,NA,NA
2020-12-26,Armstrong,15,NA,NA,NA,NA
2020-12-26,Beaver,12,NA,NA,NA,NA
2020-12-26,Bedford,7,NA,NA,NA,NA
2020-12-26,Blair,73,NA,NA,NA,NA
2020-12-26,Bucks,227,NA,NA,NA,NA
2020-12-26,Butler,21,NA,NA,NA,NA
2020-12-26,Cambria,10,NA,NA,NA,NA
2020-12-26,Carbon,33,NA,NA,NA,NA
2020-12-26,Centre,30,NA,NA,NA,NA
2021-12-07,Washington,334,217,943,NA,NA
2020-12-26,Clearfield,3,NA,NA,NA,NA
2020-12-26,Columbia,79,NA,NA,NA,NA
2020-12-26,Cumberland,51,NA,NA,NA,NA
2020-12-26,Dauphin,48,NA,NA,NA,NA
2023-05-15,Mifflin,NA,NA,NA,NA,2
2020-12-26,Fayette,3,NA,NA,NA,NA
2020-12-26,Franklin,70,NA,NA,NA,NA
2020-12-26,Fulton,1,NA,NA,NA,NA
2020-12-26,Greene,3,NA,NA,NA,NA
2020-12-26,Indiana,4,NA,NA,NA,NA
2020-12-26,Juniata,5,NA,NA,NA,NA
2021-09-02,Armstrong,54,25,33,NA,NA
2020-12-26,Lancaster,164,NA,NA,NA,NA
2020-12-26,Lawrence,3,NA,NA,NA,NA
2020-12-26,Lebanon,79,NA,NA,NA,NA
2020-12-26,Lehigh,157,NA,NA,NA,NA
2020-12-26,Luzerne,147,NA,NA,NA,NA
2020-12-26,Lycoming,5,NA,NA,NA,NA
2020-12-26,Mercer,1,NA,NA,NA,NA
2020-12-26,Mifflin,14,NA,NA,NA,NA
2020-12-26,Monroe,33,NA,NA,NA,NA
2020-12-26,Montour,59,NA,NA,NA,NA
2020-12-26,Northampton,106,NA,NA,NA,NA
2020-12-26,Northumberland,36,NA,NA,NA,NA
2022-11-03,Montgomery,69,100,NA,NA,1849
2020-12-26,Pike,3,NA,NA,NA,NA
2022-09-09,Indiana,3,3,NA,NA,73
2020-12-26,Snyder,12,NA,NA,NA,NA
2020-12-26,Somerset,1,NA,NA,NA,NA
2020-12-26,Sullivan,1,NA,NA,NA,NA
2020-12-26,Susquehanna,2,NA,NA,NA,NA
2020-12-26,Tioga,2,NA,NA,NA,NA
2020-12-26,Union,21,NA,NA,NA,NA
2022-07-02,Monroe,16,11,15,9,NA
2020-12-26,Wayne,7,NA,NA,NA,NA
2020-12-26,Westmoreland,73,NA,NA,NA,NA
2020-12-26,Wyoming,13,NA,NA,NA,NA
2020-12-26,York,239,NA,NA,NA,NA
2022-11-07,Allegheny,102,63,NA,NA,3146
2020-12-27,Adams,13,NA,NA,NA,NA
2020-12-27,Allegheny,502,NA,NA,NA,NA
2020-12-27,Armstrong,3,NA,NA,NA,NA
2020-12-27,Beaver,12,NA,NA,NA,NA
2020-12-27,Bradford,3,NA,NA,NA,NA
2020-12-27,Butler,28,NA,NA,NA,NA
2020-12-27,Cambria,1,NA,NA,NA,NA
2022-04-14,Centre,30,22,22,169,NA
2022-01-03,Chester,798,272,1585,NA,NA
2022-08-03,Bucks,144,79,80,111,NA
2020-12-27,Clearfield,4,NA,NA,NA,NA
2020-12-27,Clinton,1,NA,NA,NA,NA
2020-12-27,Columbia,50,NA,NA,NA,NA
2021-02-06,Montgomery,2214,980,NA,NA,NA
2020-12-27,Dauphin,15,NA,NA,NA,NA
2023-05-31,Delaware,1,1,NA,NA,77
2020-12-27,Erie,1,NA,NA,NA,NA
2020-12-27,Fayette,3,NA,NA,NA,NA
2020-12-27,Franklin,1,NA,NA,NA,NA
2020-12-27,Fulton,1,NA,NA,NA,NA
2020-12-27,Huntingdon,4,NA,NA,NA,NA
2020-12-27,Indiana,1,NA,NA,NA,NA
2020-12-27,Juniata,4,NA,NA,NA,NA
2023-01-30,Lycoming,NA,4,NA,NA,33
2020-12-27,Lancaster,140,NA,NA,NA,NA
2020-12-27,Lawrence,2,NA,NA,NA,NA
2020-12-27,Lebanon,9,NA,NA,NA,NA
2020-12-27,Luzerne,162,NA,NA,NA,NA
2020-12-27,Lycoming,10,NA,NA,NA,NA
2020-12-27,Mercer,2,NA,NA,NA,NA
2020-12-27,Mifflin,11,NA,NA,NA,NA
2020-12-27,Monroe,67,NA,NA,NA,NA
2020-12-27,Montgomery,377,1,NA,NA,NA
2020-12-27,Montour,63,NA,NA,NA,NA
2023-05-30,Indiana,NA,NA,NA,NA,3
2020-12-27,Northumberland,57,NA,NA,NA,NA
2020-12-27,Perry,2,NA,NA,NA,NA
2022-09-25,Butler,1,NA,2,NA,139
2020-12-27,Pike,1,NA,NA,NA,NA
2020-12-27,Schuylkill,66,NA,NA,NA,NA
2020-12-27,Snyder,17,NA,NA,NA,NA
2020-12-27,Susquehanna,34,NA,NA,NA,NA
2020-12-27,Tioga,3,NA,NA,NA,NA
2020-12-27,Union,25,NA,NA,NA,NA
2020-12-27,Washington,54,NA,NA,NA,NA
2020-12-27,Wayne,9,NA,NA,NA,NA
2020-12-27,Westmoreland,30,NA,NA,NA,NA
2020-12-27,Wyoming,6,NA,NA,NA,NA
2020-12-27,York,39,NA,NA,NA,NA
2021-10-22,Westmoreland,245,182,1091,NA,NA
2020-12-28,Adams,101,NA,NA,NA,NA
2021-03-30,Venango,55,79,NA,NA,NA
2021-05-17,Chester,1631,2412,NA,NA,NA
2020-12-28,Beaver,207,NA,NA,NA,NA
2020-12-28,Bedford,61,NA,NA,NA,NA
2020-12-28,Blair,582,NA,NA,NA,NA
2020-12-28,Bradford,135,NA,NA,NA,NA
2020-12-28,Bucks,1196,NA,NA,NA,NA
2022-12-20,Wyoming,NA,NA,NA,NA,21
2021-11-18,Schuylkill,157,59,413,NA,NA
2020-12-28,Cameron,2,NA,NA,NA,NA
2020-12-28,Carbon,161,NA,NA,NA,NA
2021-05-18,Montgomery,4151,4841,NA,NA,NA
2020-12-28,Chester,650,2,NA,NA,NA
2020-12-28,Clarion,48,NA,NA,NA,NA
2020-12-28,Clearfield,91,NA,NA,NA,NA
2020-12-28,Clinton,20,NA,NA,NA,NA
2022-05-02,Chester,85,108,110,383,NA
2020-12-28,Crawford,136,NA,NA,NA,NA
2021-11-11,Lycoming,102,46,338,NA,NA
2022-05-03,Lancaster,53,71,86,371,NA
2022-12-19,Northampton,8,2,NA,NA,332
2020-12-28,Elk,68,NA,NA,NA,NA
2020-12-28,Fayette,245,NA,NA,NA,NA
2020-12-28,Forest,6,NA,NA,NA,NA
2020-12-28,Franklin,59,NA,NA,NA,NA
2020-12-28,Fulton,5,NA,NA,NA,NA
2020-12-28,Greene,20,NA,NA,NA,NA
2020-12-28,Indiana,112,1,NA,NA,NA
2020-12-28,Jefferson,67,NA,NA,NA,NA
2020-12-28,Juniata,8,NA,NA,NA,NA
2022-04-29,Susquehanna,1,7,9,32,NA
2023-06-22,Schuylkill,NA,NA,NA,NA,8
2020-12-28,Lawrence,154,NA,NA,NA,NA
2022-02-05,Dauphin,304,227,215,NA,NA
2022-09-15,Delaware,84,97,22,NA,745
2021-04-15,Wayne,141,157,NA,NA,NA
2020-12-28,McKean,79,NA,NA,NA,NA
2020-12-28,Mercer,167,NA,NA,NA,NA
2020-12-28,Mifflin,44,NA,NA,NA,NA
2021-02-02,Adams,86,42,NA,NA,NA
2021-02-10,Huntingdon,113,178,NA,NA,NA
2022-08-15,Susquehanna,4,7,2,6,NA
2020-12-28,Perry,29,NA,NA,NA,NA
2023-05-21,Schuylkill,NA,NA,NA,NA,2
2020-12-28,Pike,30,NA,NA,NA,NA
2020-12-28,Potter,30,NA,NA,NA,NA
2023-06-07,Montgomery,NA,NA,NA,NA,90
2023-06-05,Dauphin,2,NA,NA,NA,14
2022-03-31,Philadelphia,367,427,574,962,NA
2020-12-28,Sullivan,4,NA,NA,NA,NA
2023-03-31,Montgomery,15,10,NA,NA,110
2020-12-28,Union,143,NA,NA,NA,NA
2020-12-28,Venango,136,NA,NA,NA,NA
2020-12-28,Warren,18,NA,NA,NA,NA
2020-12-28,Washington,358,2,NA,NA,NA
2020-12-28,Wayne,98,NA,NA,NA,NA
2020-12-28,Wyoming,32,NA,NA,NA,NA
2022-09-11,Chester,10,15,4,NA,528
2021-02-13,Beaver,273,83,NA,NA,NA
2020-12-29,Adams,50,NA,NA,NA,NA
2021-11-20,Lackawanna,341,57,649,NA,NA
2020-12-29,Armstrong,231,NA,NA,NA,NA
2020-12-29,Beaver,157,NA,NA,NA,NA
2020-12-29,Bedford,18,NA,NA,NA,NA
2021-02-08,Armstrong,91,87,NA,NA,NA
2021-05-14,Northampton,1089,1883,NA,NA,NA
2020-12-29,Bradford,120,NA,NA,NA,NA
2021-06-01,Fayette,78,200,NA,NA,NA
2020-12-29,Cameron,6,NA,NA,NA,NA
2022-06-29,Mifflin,1,2,3,9,NA
2021-12-28,Berks,529,248,1242,NA,NA
2020-12-29,Clarion,111,NA,NA,NA,NA
2020-12-29,Clinton,19,NA,NA,NA,NA
2022-12-30,Montgomery,22,24,NA,NA,743
2020-12-29,Crawford,98,NA,NA,NA,NA
2021-07-05,Lackawanna,54,115,NA,NA,NA
2020-12-29,Delaware,1004,5,NA,NA,NA
2020-12-29,Elk,72,NA,NA,NA,NA
2022-05-18,Bradford,7,8,7,31,NA
2020-12-29,Forest,6,NA,NA,NA,NA
2020-12-29,Franklin,267,NA,NA,NA,NA
2020-12-29,Fulton,3,NA,NA,NA,NA
2020-12-29,Greene,35,NA,NA,NA,NA
2020-12-29,Huntingdon,24,NA,NA,NA,NA
2021-06-15,Allegheny,888,2369,NA,NA,NA
2020-12-29,Jefferson,21,NA,NA,NA,NA
2020-12-29,Juniata,17,NA,NA,NA,NA
2023-06-21,Perry,1,NA,NA,NA,5
2023-05-12,Beaver,NA,NA,NA,NA,5
2020-12-29,Lawrence,84,NA,NA,NA,NA
2020-12-29,Lebanon,359,NA,NA,NA,NA
2021-03-01,Lackawanna,1141,824,NA,NA,NA
2021-12-19,Monroe,87,30,135,NA,NA
2020-12-29,McKean,79,NA,NA,NA,NA
2020-12-29,Mercer,168,NA,NA,NA,NA
2020-12-29,Mifflin,63,NA,NA,NA,NA
2021-04-21,York,2092,2191,NA,NA,NA
2021-03-16,Greene,30,219,NA,NA,NA
2021-12-28,Lehigh,473,211,1083,NA,NA
2022-10-06,Delaware,65,60,18,NA,1644
2020-12-29,Perry,20,NA,NA,NA,NA
2020-12-29,Pike,98,1,NA,NA,NA
2020-12-29,Potter,124,NA,NA,NA,NA
2020-12-29,Schuylkill,161,NA,NA,NA,NA
2020-12-18,Columbia,91,NA,NA,NA,NA
2020-12-29,Somerset,57,NA,NA,NA,NA
2020-12-29,Sullivan,5,NA,NA,NA,NA
2020-12-29,Susquehanna,82,NA,NA,NA,NA
2020-12-29,Tioga,75,NA,NA,NA,NA
2020-12-29,Union,81,NA,NA,NA,NA
2020-12-29,Venango,78,NA,NA,NA,NA
2020-12-29,Warren,15,NA,NA,NA,NA
2020-12-29,Washington,601,NA,NA,NA,NA
2020-12-29,Wayne,44,NA,NA,NA,NA
2021-04-10,Clearfield,51,92,NA,NA,NA
2020-12-29,Wyoming,33,NA,NA,NA,NA
2020-12-29,York,585,NA,NA,NA,NA
2020-12-30,Adams,111,NA,NA,NA,NA
2020-12-30,Armstrong,132,NA,NA,NA,NA
2020-12-30,Beaver,482,NA,NA,NA,NA
2020-12-30,Bedford,97,NA,NA,NA,NA
2021-12-10,Monroe,171,116,599,NA,NA
2020-12-30,Blair,228,NA,NA,NA,NA
2020-12-30,Bradford,125,NA,NA,NA,NA
2022-10-10,Monroe,15,11,NA,NA,240
2021-10-11,Tioga,15,13,27,NA,NA
2020-12-30,Cameron,13,NA,NA,NA,NA
2021-08-06,Northampton,375,274,NA,NA,NA
2020-12-30,Centre,250,1,NA,NA,NA
2021-03-23,Centre,347,730,NA,NA,NA
2020-12-30,Clearfield,290,NA,NA,NA,NA
2020-12-30,Clinton,59,NA,NA,NA,NA
2022-04-18,McKean,6,9,5,25,NA
2022-04-23,Bucks,69,116,89,332,NA
2021-03-15,Bedford,123,41,NA,NA,NA
2020-12-30,Elk,182,NA,NA,NA,NA
2023-05-04,Philadelphia,65,41,53,NA,140
2020-12-30,Forest,2,NA,NA,NA,NA
2022-02-10,Lycoming,43,49,83,NA,NA
2020-12-30,Fulton,63,NA,NA,NA,NA
2020-12-30,Greene,41,NA,NA,NA,NA
2020-12-30,Huntingdon,33,NA,NA,NA,NA
2020-12-30,Indiana,169,1,NA,NA,NA
2020-12-30,Jefferson,293,NA,NA,NA,NA
2022-09-18,Allegheny,22,60,5,NA,1046
2023-05-09,Cambria,NA,NA,NA,NA,3
2020-12-30,Lebanon,167,NA,NA,NA,NA
2021-07-02,Cambria,55,79,NA,NA,NA
2021-05-21,Somerset,71,196,NA,NA,NA
2021-02-04,Susquehanna,211,215,NA,NA,NA
2020-12-30,McKean,109,NA,NA,NA,NA
2021-11-04,Cumberland,344,213,1051,NA,NA
2020-12-30,Mifflin,74,1,NA,NA,NA
2021-03-06,Wyoming,67,93,NA,NA,NA
2023-02-28,Philadelphia,107,73,87,NA,162
2020-12-30,Northampton,798,NA,NA,NA,NA
2020-12-30,Northumberland,216,NA,NA,NA,NA
2020-12-30,Perry,49,NA,NA,NA,NA
2021-06-29,Adams,46,74,NA,NA,NA
2020-12-30,Pike,31,NA,NA,NA,NA
2020-12-30,Potter,29,NA,NA,NA,NA
2020-12-30,Schuylkill,237,NA,NA,NA,NA
2020-12-30,Snyder,42,NA,NA,NA,NA
2020-12-30,Somerset,166,NA,NA,NA,NA
2020-12-30,Susquehanna,132,NA,NA,NA,NA
2020-12-30,Tioga,88,NA,NA,NA,NA
2023-06-15,Lycoming,NA,NA,NA,NA,5
2020-12-30,Venango,65,NA,NA,NA,NA
2020-12-30,Warren,168,NA,NA,NA,NA
2022-04-18,Fayette,9,16,16,93,NA
2022-07-27,Lancaster,103,63,76,278,NA
2023-06-24,Chester,NA,NA,NA,NA,9
2020-12-30,Wyoming,52,NA,NA,NA,NA
2023-05-13,York,NA,NA,NA,NA,8
2021-01-25,Adams,240,66,NA,NA,NA
2020-12-31,Adams,38,NA,NA,NA,NA
2020-12-31,Armstrong,25,NA,NA,NA,NA
2020-12-31,Beaver,44,NA,NA,NA,NA
2020-12-31,Bedford,3,NA,NA,NA,NA
2021-12-19,Wayne,13,11,31,NA,NA
2020-12-31,Blair,12,NA,NA,NA,NA
2020-12-31,Bradford,4,NA,NA,NA,NA
2021-02-22,Adams,267,254,NA,NA,NA
2020-12-31,Cambria,103,NA,NA,NA,NA
2020-12-31,Cameron,5,NA,NA,NA,NA
2020-12-31,Carbon,82,NA,NA,NA,NA
2020-12-31,Centre,58,NA,NA,NA,NA
2021-05-07,Westmoreland,540,1478,NA,NA,NA
2020-12-31,Clarion,3,NA,NA,NA,NA
2020-12-31,Clinton,5,NA,NA,NA,NA
2020-12-31,Columbia,47,NA,NA,NA,NA
2020-12-31,Crawford,30,NA,NA,NA,NA
2020-12-31,Cumberland,130,NA,NA,NA,NA
2020-12-31,Dauphin,156,NA,NA,NA,NA
2020-12-31,Delaware,392,4,NA,NA,NA
2020-12-31,Elk,29,NA,NA,NA,NA
2020-12-31,Erie,351,NA,NA,NA,NA
2020-12-31,Fayette,82,NA,NA,NA,NA
2020-12-31,Forest,1,NA,NA,NA,NA
2020-12-31,Franklin,97,1,NA,NA,NA
2020-12-31,Fulton,1,NA,NA,NA,NA
2020-12-31,Greene,13,NA,NA,NA,NA
2020-12-31,Huntingdon,11,NA,NA,NA,NA
2020-12-31,Indiana,10,NA,NA,NA,NA
2020-12-31,Jefferson,9,NA,NA,NA,NA
2020-12-31,Juniata,5,NA,NA,NA,NA
2022-02-15,Cumberland,69,107,92,NA,NA
2022-04-09,Delaware,76,146,137,580,NA
2020-12-31,Lawrence,136,NA,NA,NA,NA
2020-12-31,Lebanon,152,NA,NA,NA,NA
2021-01-08,Schuylkill,608,69,NA,NA,NA
2022-10-12,Bucks,36,44,20,NA,1743
2020-12-31,Lycoming,24,NA,NA,NA,NA
2020-12-31,McKean,23,NA,NA,NA,NA
2020-12-31,Mercer,30,NA,NA,NA,NA
2020-12-31,Mifflin,28,NA,NA,NA,NA
2021-07-17,Dauphin,111,210,NA,NA,NA
2021-03-09,Bucks,3687,2381,NA,NA,NA
2020-12-31,Montour,40,NA,NA,NA,NA
2022-06-08,Lycoming,5,14,20,65,NA
2020-12-31,Northumberland,25,NA,NA,NA,NA
2020-12-31,Perry,21,NA,NA,NA,NA
2022-02-13,Montgomery,99,185,122,NA,NA
2023-06-15,Fayette,NA,NA,NA,NA,5
2020-12-31,Potter,1,NA,NA,NA,NA
2020-12-31,Schuylkill,92,NA,NA,NA,NA
2020-12-31,Snyder,11,NA,NA,NA,NA
2020-12-31,Somerset,14,NA,NA,NA,NA
2020-12-31,Susquehanna,95,NA,NA,NA,NA
2020-12-31,Tioga,8,NA,NA,NA,NA
2020-12-31,Union,21,NA,NA,NA,NA
2020-12-31,Venango,2,NA,NA,NA,NA
2020-12-31,Warren,36,NA,NA,NA,NA
2022-01-04,Bucks,901,384,1763,NA,NA
2021-12-05,Schuylkill,40,29,103,NA,NA
2020-12-31,Westmoreland,316,NA,NA,NA,NA
2020-12-31,Wyoming,20,NA,NA,NA,NA
2021-03-09,Washington,1008,686,NA,NA,NA
2021-01-01,Bedford,3,NA,NA,NA,NA
2021-01-01,Berks,22,1,NA,NA,NA
2021-07-28,Westmoreland,200,137,NA,NA,NA
2021-01-01,Butler,18,3,NA,NA,NA
2021-01-01,Cambria,18,1,NA,NA,NA
2021-01-01,Cameron,2,NA,NA,NA,NA
2023-06-17,Lehigh,NA,NA,NA,NA,1
2021-11-05,Blair,159,57,523,NA,NA
2021-01-01,Clarion,2,NA,NA,NA,NA
2022-05-13,Adams,6,19,17,84,NA
2021-01-01,Clinton,10,NA,NA,NA,NA
2021-01-01,Columbia,7,NA,NA,NA,NA
2021-01-01,Crawford,7,NA,NA,NA,NA
2021-01-01,Cumberland,37,1,NA,NA,NA
2021-01-01,Dauphin,21,NA,NA,NA,NA
2021-06-15,Northumberland,52,104,NA,NA,NA
2021-01-01,Fayette,8,1,NA,NA,NA
2021-12-02,Chester,1039,927,2658,NA,NA
2021-01-01,Greene,6,NA,NA,NA,NA
2021-12-21,Mercer,126,67,256,NA,NA
2021-04-22,Fayette,206,1264,NA,NA,NA
2021-04-16,Juniata,44,192,NA,NA,NA
2021-01-01,Juniata,4,NA,NA,NA,NA
2021-01-01,Lawrence,5,NA,NA,NA,NA
2021-01-01,Lebanon,12,NA,NA,NA,NA
2021-11-28,Philadelphia,845,578,1252,1,NA
2021-01-01,McKean,4,NA,NA,NA,NA
2021-01-01,Mercer,12,NA,NA,NA,NA
2021-01-01,Mifflin,23,NA,NA,NA,NA
2021-01-01,Monroe,8,NA,NA,NA,NA
2021-02-20,Clearfield,1138,47,NA,NA,NA
2021-01-01,Montour,2,NA,NA,NA,NA
2022-10-24,Monroe,10,5,NA,NA,208
2021-01-01,Perry,5,1,NA,NA,NA
2021-03-16,Mercer,352,860,NA,NA,NA
2021-05-12,Luzerne,531,1347,NA,NA,NA
2021-01-01,Potter,1,NA,NA,NA,NA
2021-01-01,Schuylkill,9,NA,NA,NA,NA
2021-06-08,Lancaster,437,1223,NA,NA,NA
2021-01-01,Susquehanna,9,1,NA,NA,NA
2021-01-01,Union,7,NA,NA,NA,NA
2021-01-01,Venango,2,NA,NA,NA,NA
2021-01-01,Warren,4,NA,NA,NA,NA
2021-01-01,Washington,30,3,NA,NA,NA
2022-11-30,Erie,8,9,NA,NA,343
2021-05-10,Lackawanna,148,417,NA,NA,NA
2022-01-10,Allegheny,1271,537,2521,NA,NA
2021-09-25,Butler,66,110,144,NA,NA
2023-06-19,Chester,NA,NA,NA,NA,30
2021-01-02,Armstrong,17,NA,NA,NA,NA
2021-01-02,Beaver,125,NA,NA,NA,NA
2021-01-02,Bedford,5,NA,NA,NA,NA
2022-01-28,Allegheny,672,572,1294,NA,NA
2021-05-10,Blair,130,350,NA,NA,NA
2021-01-02,Bradford,43,NA,NA,NA,NA
2021-09-17,Monroe,153,228,22,NA,NA
2021-01-02,Butler,245,NA,NA,NA,NA
2021-04-23,Beaver,283,458,NA,NA,NA
2021-04-16,Lancaster,2682,3505,NA,NA,NA
2021-01-02,Centre,13,1,NA,NA,NA
2022-11-27,Luzerne,NA,1,NA,NA,95
2021-01-02,Clarion,94,NA,NA,NA,NA
2021-01-02,Clearfield,26,NA,NA,NA,NA
2021-01-02,Clinton,3,1,NA,NA,NA
2022-03-16,Montgomery,98,80,160,NA,NA
2021-01-02,Crawford,617,NA,NA,NA,NA
2021-01-02,Cumberland,307,1,NA,NA,NA
2022-04-18,Westmoreland,55,48,61,302,NA
2021-01-02,Elk,2,NA,NA,NA,NA
2021-09-23,Beaver,81,87,67,NA,NA
2021-01-02,Fayette,95,NA,NA,NA,NA
2021-01-02,Forest,2,NA,NA,NA,NA
2021-01-02,Franklin,175,1,NA,NA,NA
2021-01-02,Fulton,4,NA,NA,NA,NA
2021-01-02,Greene,2,NA,NA,NA,NA
2021-01-02,Huntingdon,8,NA,NA,NA,NA
2021-01-02,Indiana,13,NA,NA,NA,NA
2021-11-20,Luzerne,612,98,518,NA,NA
2021-01-02,Juniata,3,NA,NA,NA,NA
2022-02-15,Lackawanna,39,56,88,NA,NA
2021-01-02,Lancaster,580,NA,NA,NA,NA
2021-01-02,Lawrence,144,NA,NA,NA,NA
2022-10-01,Lancaster,9,13,3,NA,528
2021-04-17,Beaver,1452,484,NA,NA,NA
2021-01-02,McKean,2,NA,NA,NA,NA
2021-01-02,Mercer,55,NA,NA,NA,NA
2021-01-02,Mifflin,6,NA,NA,NA,NA
2021-01-02,Montour,81,1,NA,NA,NA
2021-01-02,Northumberland,71,17,NA,NA,NA
2021-01-02,Perry,5,NA,NA,NA,NA
2021-01-02,Pike,5,NA,NA,NA,NA
2021-01-02,Potter,2,NA,NA,NA,NA
2022-06-06,Philadelphia,249,235,312,435,NA
2021-01-02,Somerset,16,NA,NA,NA,NA
2021-01-02,Susquehanna,13,NA,NA,NA,NA
2021-01-02,Tioga,21,NA,NA,NA,NA
2022-01-12,Armstrong,66,41,167,NA,NA
2021-01-02,Venango,21,NA,NA,NA,NA
2021-01-02,Washington,131,NA,NA,NA,NA
2021-01-02,Wayne,7,NA,NA,NA,NA
2021-01-02,Westmoreland,95,1,NA,NA,NA
2021-01-02,Wyoming,12,NA,NA,NA,NA
2021-05-13,Armstrong,183,349,NA,NA,NA
2021-01-03,Adams,10,NA,NA,NA,NA
2021-01-03,Allegheny,660,NA,NA,NA,NA
2021-01-03,Armstrong,13,NA,NA,NA,NA
2021-01-03,Beaver,30,NA,NA,NA,NA
2021-01-03,Bedford,34,NA,NA,NA,NA
2021-01-03,Berks,490,1,NA,NA,NA
2021-01-03,Blair,369,NA,NA,NA,NA
2021-01-03,Bradford,3,NA,NA,NA,NA
2021-01-03,Butler,127,NA,NA,NA,NA
2021-01-03,Cambria,62,NA,NA,NA,NA
2022-02-11,Washington,54,80,93,NA,NA
2021-01-03,Chester,243,1,NA,NA,NA
2023-06-16,Lackawanna,NA,NA,NA,NA,13
2021-01-03,Clearfield,7,NA,NA,NA,NA
2021-01-03,Columbia,172,NA,NA,NA,NA
2021-01-03,Crawford,33,NA,NA,NA,NA
2021-01-03,Cumberland,53,1,NA,NA,NA
2021-01-03,Dauphin,52,NA,NA,NA,NA
2021-01-03,Delaware,416,1,NA,NA,NA
2021-01-03,Erie,28,1,NA,NA,NA
2022-11-25,Northampton,12,14,NA,NA,271
2021-01-03,Forest,4,NA,NA,NA,NA
2021-01-03,Fulton,3,NA,NA,NA,NA
2021-01-03,Greene,1,NA,NA,NA,NA
2021-01-03,Huntingdon,7,NA,NA,NA,NA
2021-01-02,Snyder,15,10,NA,NA,NA
2021-01-03,Jefferson,1,NA,NA,NA,NA
2021-01-03,Juniata,1,1,NA,NA,NA
2021-01-03,Lackawanna,307,1,NA,NA,NA
2021-03-31,Sullivan,14,13,NA,NA,NA
2021-01-03,Lawrence,4,NA,NA,NA,NA
2021-01-03,Lebanon,291,1,NA,NA,NA
2023-01-19,Butler,5,2,NA,NA,57
2021-01-03,Lycoming,94,4,NA,NA,NA
2021-01-03,Mercer,9,NA,NA,NA,NA
2021-01-03,Mifflin,15,NA,NA,NA,NA
2021-01-03,Monroe,59,NA,NA,NA,NA
2021-01-03,Montour,112,4,NA,NA,NA
2022-03-28,Clearfield,3,5,8,NA,NA
2021-01-03,Northumberland,88,11,NA,NA,NA
2021-01-03,Perry,5,NA,NA,NA,NA
2022-11-08,Lancaster,34,22,NA,NA,899
2021-01-03,Pike,6,NA,NA,NA,NA
2021-01-03,Potter,1,NA,NA,NA,NA
2021-01-03,Schuylkill,189,NA,NA,NA,NA
2021-01-03,Snyder,25,4,NA,NA,NA
2021-01-03,Somerset,6,NA,NA,NA,NA
2021-01-03,Sullivan,2,NA,NA,NA,NA
2021-01-03,Susquehanna,5,NA,NA,NA,NA
2021-01-03,Tioga,6,NA,NA,NA,NA
2021-01-03,Union,32,29,NA,NA,NA
2022-06-09,Bucks,72,78,131,297,NA
2021-01-03,Warren,1,NA,NA,NA,NA
2021-01-03,Washington,46,NA,NA,NA,NA
2021-01-03,Wayne,18,NA,NA,NA,NA
2021-03-04,Berks,1554,1060,NA,NA,NA
2021-01-03,Wyoming,14,NA,NA,NA,NA
2021-01-03,York,243,NA,NA,NA,NA
2021-05-21,Cumberland,774,1448,NA,NA,NA
2021-01-04,Armstrong,48,NA,NA,NA,NA
